name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Kirk Tomlinson,Toronto,Ontario,CA,,,,1968,5,2,,,
Kjell Dahlin,Timrå,,SE,,,,1963,3,2,,,
Kjell Samuelsson,Tingsryd,,SE,,,,1958,10,18,,,
Klas Dahlbeck,Katrineholm,,SE,,,,1991,7,6,,,
Konstantin Koltsov,Minsk,,RU,,,,1981,4,17,,,
Konstantin Pushkaryov,Oskemen,,KZ,,,,1985,2,12,,,
Konstantin Shafranov,Oskemen,,KZ,,,,1968,9,11,,,
Korbinian Holzer,Munich,West Germany,DE,,,,1988,2,16,,,
Kraig Nienhuis,Sarnia,Ontario,CA,,,,1961,5,9,,,
Kris Beech,Salmon Arm,British Columbia,CA,,,,1981,2,5,,,
Kris Chucko,Burnaby,British Columbia,CA,,,,1986,3,13,,,
Kris Draper,Toronto,Ontario,CA,,,,1971,5,24,,,
Kris Foucault,Calgary,Alberta,CA,,,,1990,12,12,,,
Kris Fredheim,Campbell River,British Columbia,CA,,,,1987,2,23,,,
Kris King,Hornepayne,Ontario,CA,,,,1966,2,18,,,
Kris Letang,Montreal,Quebec,CA,,,,1987,4,24,,,
Kris Manery,Leamington,Ontario,CA,,,,1954,9,24,,,
Kris Newbury,Brampton,Ontario,CA,,,,1982,2,19,,,
Kris Russell,Red Deer,Alberta,CA,,,,1987,5,2,,,
Kris Vernarsky,Detroit,Michigan,US,,,,1982,4,5,,,
Kris Versteeg,Lethbridge,Alberta,CA,,,,1986,5,13,,,
Kristian Huselius,Österhaninge,,SE,,,,1978,11,10,,,
Kristián Kudroč,Michalovce,,CZ,,,,1981,5,21,,,
Krys Kolanos,Calgary,Alberta,CA,,,,1981,7,27,,,
Krzysztof Oliwa,Tychy,,PL,,,CA,1973,4,12,,,
Kurt Sauer,St. Cloud,Minnesota,US,,,,1981,1,16,,,
Kurt Walker,Weymouth,Massachusetts,US,,,,1954,6,10,,,
Kurtis Foster,Carp,Ontario,CA,,,,1981,11,24,,,
Kurtis McLean,Kirkland Lake,Ontario,CA,,,,1980,11,2,,,
Kyle Baun,Toronto,Ontario,CA,,,,1992,5,4,,,
Kyle Brodziak,St. Paul,Alberta,CA,,,,1984,5,25,,,
Kyle Calder,Mannville,Alberta,CA,,,,1979,1,5,,,
Kyle Chipchura,Westlock,Alberta,CA,,,,1986,2,19,,,
Kyle Clifford,Ayr,Ontario,CA,,,,1991,1,13,,,
Kyle Cumiskey,Abbotsford,British Columbia,CA,,,,1986,12,2,,,
Kyle Freadrich,Edmonton,Alberta,CA,,,,1978,12,28,,,
Kyle Greentree,Victoria,British Columbia,CA,,,,1983,11,15,,,
Kyle McLaren,Humboldt,Saskatchewan,CA,,,,1977,6,18,,,
Kyle Okposo,Saint Paul,Minnesota,US,,,,1988,4,16,,,
Kyle Palmieri,Smithtown,New York,US,,,,1991,2,1,,,
Kyle Quincey,Kitchener,Ontario,CA,,,,1985,8,12,,,
Kyle Rossiter,Edmonton,Alberta,CA,,,,1980,6,9,,,
Kyle Turris,New Westminster,British Columbia,CA,,,,1989,8,14,,,
Kyle Wanvig,Calgary,Alberta,CA,,,,1981,1,29,,,
Kyle Wellwood,Windsor,Ontario,CA,,,,1983,5,16,,,
Kyle Wilson,Oakville,Ontario,CA,,,,1984,12,15,,,
Kyösti Karjalainen,Gävle,,SE,,,,1967,6,19,,,
L. S. Dukowski,Regina,Saskatchewan,CA,North Vancouver,British Columbia,CA,1900,8,31,1976,9,26
Ladislav Benýšek,Olomouc,,CZ,,,,1975,3,25,,,
Ladislav Karabin,Bratislava,,CZ,,,CA,1970,2,16,,,
Ladislav Kohn,Uherské Hradiště,,CZ,,,,1975,3,4,,,
Ladislav Nagy,Šaca,,CZ,,,,1979,6,1,,,
Ladislav Šmíd,Frýdlant,,CZ,,,,1986,2,1,,,
Lance Bouma,Provost,Alberta,CA,,,,1990,3,25,,,
Lance Nethery,Toronto,Ontario,CA,,,,1957,6,28,,,
Lance Pitlick,Minneapolis,Minnesota,US,,,,1967,11,5,,,
Lance Ward,Lloydminster,Alberta,CA,,,,1978,6,2,,,
Landon Ferraro,Trail,British Columbia,CA,,,,1991,8,8,,,
Landon Wilson,St. Louis,Missouri,US,,,,1975,3,13,,,
Lane Lambert,Melfort,Saskatchewan,CA,,,,1964,11,18,,,
Lane MacDermid,Hartford,Connecticut,US,,,,1989,8,25,,,
Lanny McDonald,Hanna,Alberta,CA,,,CA,1953,2,16,,,
Larry Aurie,Greater Sudbury,Ontario,CA,Detroit,Michigan,US,1905,2,8,1952,12,11
Larry Bignell,Edmonton,Alberta,CA,,,,1950,1,7,,,
Larry Bolonchuk,Winnipeg,Manitoba,CA,,,,1952,2,26,,,
Larry Brown,Brandon,Manitoba,CA,,,,1947,4,14,,,
Larry Cahan,Fort William,Ontario,CA,Fort William,Ontario,CA,1933,12,25,1992,6,25
Larry Carriere,Montreal,Quebec,CA,,,,1952,1,30,,,
Larry Courville,Timmins,Ontario,CA,,,,1975,4,2,,,
Larry DePalma,Trenton,Michigan,US,,,,1965,10,27,,,
Larry Floyd,Peterborough,Ontario,CA,,,,1961,5,1,,,
Larry Fullan,Toronto,Ontario,CA,,,,1949,8,11,,,
Larry Giroux,Weyburn,Saskatchewan,CA,,,,1951,8,28,,,
Larry Goodenough,Toronto,Ontario,CA,,,,1953,1,19,,,
Larry Gould,Alliston,Ontario,CA,,,,1952,8,16,,,
Larry Hale,Summerland,British Columbia,CA,,,,1941,10,9,,,
Larry Hillman,Kirkland Lake,Ontario,CA,,,,1937,2,5,,,
Larry Hopkins,Oshawa,Ontario,CA,,,,1954,3,17,,,
Larry Hornung,Gravelbourg,Saskatchewan,CA,Regina,Saskatchewan,CA,1945,11,10,2001,5,8
Larry Huras,Listowel,Ontario,CA,,,,1955,7,8,,,
Larry Jeffrey,Goderich,Ontario,CA,,,,1940,10,12,,,
Larry Johnston,Kitchener,Ontario,CA,,,,1943,7,20,,,
Larry Keenan,North Bay,Ontario,CA,,,,1940,10,1,,,
Larry Kwong,Vernon,British Columbia,CA,,,,1923,6,17,,,
Larry Landon,Niagara Falls,Ontario,CA,,,,1958,5,4,,,
Larry Leach,Lloydminster,Saskatchewan,CA,,,CA,1936,6,18,,,
Larry Lozinski,Hudson Bay,Saskatchewan,CA,,,,1958,10,16,,,
Larry McIntyre,Moose Jaw,Saskatchewan,CA,,,CA,1949,7,13,,,
Larry Melnyk,New Westminster,British Columbia,CA,,,,1960,2,21,,,
Larry Mickey,Lacombe,Alberta,CA,,,CA,1943,10,21,1982,7,23
Larry Molyneaux,Sutton,Ontario,CA,Toronto,Ontario,CA,1912,7,8,1966,5,24
Larry Murphy,Scarborough,Toronto,CA,,,,1961,3,8,,,
Larry Patey,Toronto,Ontario,CA,,,CA,1953,3,19,,,
Larry Playfair,Fort St. James,British Columbia,CA,,,,1958,6,23,,,
Larry Pleau,Lynn,Massachusetts,US,,,,1947,1,29,,,
Larry Popein,Yorkton,Saskatchewan,CA,,,CA,1930,8,11,,,
Larry Regan,North Bay,Ontario,CA,Ottawa,Ontario,CA,1930,8,9,2009,3,9
Larry Robinson,North Dundas,Ontario,CA,,,,1951,6,2,,,
Larry Romanchych,Vancouver,British Columbia,CA,,,CA,1949,9,7,,,
Larry Sacharuk,Saskatoon,Saskatchewan,CA,,,,1952,9,16,,,
Larry Skinner,Vancouver,British Columbia,CA,,,,1956,4,21,,,
Larry Thibeault,near Charleston Lake,Ontario,CA,Quebec,,CA,1915,10,2,1977,4,2
Larry Trader,Barry's Bay,Ontario,CA,,,,1963,7,7,,,
Larry Wilson,Kincardine,Ontario,CA,near Queensbury,New York,US,1930,10,23,1979,8,16
Larry Wright,Regina,Saskatchewan,CA,,,,1951,10,8,,,
Larry Zeidel,Montreal,Quebec,CA,Philadelphia,Pennsylvania,US,1928,6,1,2014,6,17
Lars Eller,Rødovre,,DK,,,,1989,5,8,,,
Lars Jonsson,Borlänge,,SE,,,,1982,1,2,,,
Lars Lindgren,Piteå,,SE,,,,1952,10,13,,,
Lars Molin,Örnsköldsvik,,SE,,,,1956,5,7,,,
Lars Zetterström,Stockholm,,SE,,,,1953,11,6,,,
Lars-Erik Sjöberg,Falun,,SE,Uppsala,,SE,1944,5,4,1987,10,20
Lasse Kukkonen,Oulu,,FI,,,,1981,9,18,,,
Lasse Pirjetä,Oulu,,FI,,,,1974,4,4,,,
Laurent Brossoit,Port Alberni,British Columbia,CA,,,,1993,3,23,,,
Laurent Dauphin,Repentigny,Quebec,CA,,,,1995,3,27,,,
Lauri Korpikoski,Turku,,FI,,,,1986,7,28,,,
Lauri Tukonen,Hyvinkää,,FI,,,CA,1986,9,1,,,
Laurie Boschman,Major,Saskatchewan,CA,,,,1960,6,4,,,
Laurie Scott,South River,Ontario,CA,,,CA,1896,6,19,1977,2,15
Lawrence Northcott,Calgary,Alberta,CA,,,CA,1908,9,7,1986,11,7
Lawrence Nycholat,Calgary,Alberta,CA,,,,1979,5,7,,,
Layne Ulmer,North Battleford,Saskatchewan,CA,,,,1980,9,14,,,
Lee Fogolin,Chicago,Illinois,US,,,,1955,2,7,,,
"Lee Fogolin, Sr.",Fort William,Ontario,CA,,,CA,1927,2,27,2000,11,29
Lee Giffin,Chatham-Kent,Ontario,CA,,,,1967,4,1,,,
Lee Goren,Winnipeg,Manitoba,CA,,,,1977,12,26,,,
Lee Norwood,Oakland,California,US,,,,1960,2,2,,,
Lee Sorochan,Edmonton,Alberta,CA,,,,1975,9,9,,,
Lee Stempniak,West Seneca,New York,US,,,,1983,2,4,,,
Lee Sweatt,Elburn,Illinois,US,,,,1985,8,13,,,
Leif Rohlin,Västerås,,SE,,,,1968,2,26,,,
Leif Svensson,Harnosand,,SE,,,,1951,7,8,,,
Leigh Verstraete,Calgary,Alberta,CA,,,,1962,1,6,,,
Leland Irving,Barrhead,Alberta,CA,,,,1988,4,11,,,
Len Barrie,Kimberley,British Columbia,CA,,,,1969,6,4,,,
Len Broderick,Toronto,Ontario,CA,,,,1938,10,11,,,
Len Esau,Meadow Lake,Saskatchewan,CA,,,,1968,3,16,,,
Len Fontaine,Quebec City,Quebec,CA,,,,1948,2,25,,,
Len Frig,Blairmore,Alberta,CA,,,CA,1950,10,30,,,
Len Hachborn,Brantford,Ontario,CA,,,,1961,9,4,,,
Len Haley,Edmonton,Alberta,CA,,,,1931,9,15,,,
Len Lunde,Campbell River,British Columbia,CA,Edmonton,Alberta,CA,1936,11,13,2010,11,22
Len Ronson,Brantford,Ontario,CA,Portland,Oregon,US,1936,7,8,2014,9,29
Len Wharton,Winnipeg,Manitoba,CA,,,CA,1927,12,13,2007,9,30
Lennart Petrell,Helsinki,,FI,,,,1984,4,13,,,
Leo Boivin,Prescott,Ontario,CA,,,,1932,8,2,,,
Leo Bourgeault,West Nipissing,Ontario,CA,,,CA,1903,1,17,1978,7,14
Leo Carbol,Ottawa,Ontario,CA,Missouri,,US,1908,6,5,1991,11,13
Leo Gaudreault,Saint-Bruno,Quebec,CA,Montreal,Quebec,CA,1902,10,19,1950,3,21
Leo Gravelle,Aylmer,Quebec,CA,Gatineau,Quebec,CA,1925,6,10,2013,10,30
Leo Komarov,Narva,,EE,,,,1987,1,23,,,
Leo Labine,Temiskaming Shores,Ontario,CA,,,CA,1931,9,22,2005,2,25
Leo Lafrance,L'Isle-aux-Allumettes,Quebec,CA,Duluth,Minnesota,US,1902,11,3,1993,4,7
Leo Lamoureux,Espanola,Ontario,CA,Indianapolis,Indiana,US,1916,10,1,1961,1,11
Leo Murray,Montreal,Quebec,CA,,,CA,1899,8,24,1965,11,20
Leo Quenneville,Saint-Anicet,Quebec,CA,,,CA,1900,6,15,1986,4,9
Leo Reise,Pembroke,Ontario,CA,,,,1892,6,1,1975,7,8
"Leo Reise, Jr.",Stoney Creek,Ontario,CA,Hamilton,Ontario,CA,1922,6,7,2015,7,26
Leo Thiffault,Drummondville,Quebec,CA,,,CA,1944,12,16,,,
Leon Draisaitl,Cologne,,DE,,,,1995,10,27,,,
Leon Rochefort,Cap-de-la-Madeleine,Quebec,CA,,,,1939,5,4,,,
Leonard Grosvenor,Ottawa,Ontario,CA,,,CA,1905,7,21,1981,3,15
Leroy Goldsworthy,Two Harbors,Minnesota,US,,,CA,1906,10,18,1980,3,16
Les Auge,Saint Paul,Minnesota,US,,,CA,1953,5,16,2002,9,20
Les Binkley,Owen Sound,Ontario,CA,,,,1936,6,6,,,
Les Colvin,Oshawa,Ontario,CA,Bowmanville,Ontario,CA,1919,2,8,2006,9,7
Les Colwill,Divide,Saskatchewan,CA,,,CA,1935,1,1,,,
Les Costello,South Porcupine,Ontario,CA,Toronto,Ontario,CA,1928,2,16,2002,12,10
Les Cunningham,Calgary,Alberta,CA,,,CA,1913,10,4,1993,4,9
Les Douglas,Perth,Ontario,CA,,,CA,1918,12,5,2002,10,21
Les Kozak,Dauphin,Manitoba,CA,,,,1940,10,28,,,
Les Kuntar,Elma,New York,US,,,,1969,7,28,,,
Les Ramsay,,,CA,,,CA,1919,7,1,1990,9,1
Lester Patrick,Drummondville,Quebec,CA,Victoria,British Columbia,CA,1883,12,30,1960,6,1
Leth Graham,Ottawa,Ontario,CA,,,CA,1894,10,10,1944,1,18
Lew Morrison,Gainsborough,Saskatchewan,CA,,,,1948,2,11,,,
Lex Chisholm,Cambridge,Ontario,CA,,,CA,1915,1,1,1981,8,6
Lex Hudson,Winnipeg,Manitoba,CA,,,CA,1955,12,31,,,
Liam O'Brien,Halifax,Nova Scotia,CA,,,,1994,7,29,,,
Liam Reddox,Whitby,Ontario,CA,,,,1986,1,27,,,
Libor Pivko,Nový Jičín,,CZ,,,,1980,3,29,,,
Libor Zábranský,Brno,,CZ,,,,1973,11,25,,,
Lin Bend,Poplar Point,Manitoba,CA,,,CA,1922,12,20,1978,4,6
Linden Vey,Wakaw,Saskatchewan,CA,,,,1991,7,17,,,
Lindsay Carson,Oxbow,Saskatchewan,CA,,,,1960,11,21,,,
Lindsay Middlebrook,Collingwood,Ontario,CA,,,,1955,9,7,,,
Lindsay Vallis,Winnipeg,Manitoba,CA,,,,1971,1,12,,,
Lindy Ruff,Warburg,Alberta,CA,,,,1960,2,17,,,
Link Gaetz,Vancouver,British Columbia,CA,,,,1968,10,2,,,
Linus Klasen,Stockholm,,SE,,,,1986,2,19,,,
Linus Omark,Övertorneå,,SE,,,,1987,2,5,,,
Lionel Bouvrette,Hawkesbury,Ontario,CA,,,CA,1914,6,10,2000,2,8
Lionel Conacher,Toronto,Ontario,CA,Ottawa,Ontario,CA,1900,5,24,1954,5,26
Lionel Heinrich,Churchbridge,Saskatchewan,CA,Cranbrook,British Columbia,CA,1934,4,20,2014,4,21
Lionel Hitchman,Toronto,Ontario,CA,Glens Falls,New York,US,1901,11,3,1969,1,12
Lloyd Ailsby,Lac Pelletier,Saskatchewan,CA,Swift Current,Saskatchewan,CA,1917,5,11,2007,5,8
Lloyd Andrews,Tillsonburg,Ontario,CA,Detroit,Michigan,US,1894,11,4,1974,11,17
Lloyd Cook,Lynden,Ontario,CA,Taber,Alberta,CA,1890,3,21,1964,10,9
Lloyd Doran,South Porcupine,Ontario,CA,,,,1921,1,10,1995,6,15
Lloyd Finkbeiner,Guelph,Ontario,CA,,,CA,1920,4,12,1998,3,30
Lloyd Gronsdahl,Norquay,Saskatchewan,CA,,,CA,1921,5,10,1989,12,15
Lloyd Gross,Kitchener,Ontario,CA,,,CA,1905,9,5,1990,12,11
Lloyd Haddon,Sarnia,Ontario,CA,,,,1938,8,10,,,
Lloyd Jackson,Ottawa,Ontario,CA,,,CA,1912,1,7,1999,2,15
Lloyd Klein,Saskatoon,Saskatchewan,CA,,,CA,1910,1,13,1966,12,9
Lloyd Mohns,Petawawa,Ontario,CA,,,CA,1921,7,31,2005,1,24
Logan Couture,Guelph,Ontario,CA,,,,1989,3,28,,,
Lonnie Loach,New Liskeard,Ontario,CA,,,,1968,4,14,,,
Lonny Bohonos,Winnipeg,Manitoba,CA,,,,1973,5,20,,,
Lorne Anderson,Renfrew,Ontario,CA,,,CA,1931,7,26,1984,3,20
Lorne Carr,Stoughton,Saskatchewan,CA,Calgary,Alberta,CA,1910,7,2,2007,6,9
Lorne Chabot,Montreal,Quebec,CA,Montreal,Quebec,CA,1900,10,5,1946,10,10
Lorne Davis,Lumsden,Saskatchewan,CA,Regina,Saskatchewan,CA,1930,7,20,2007,12,20
Lorne Duguid,Bolton,Ontario,CA,,,CA,1910,4,4,1981,3,21
Lorne Ferguson,Palmerston,Ontario,CA,,,CA,1930,5,26,2008,3,28
Lorne Henning,Melfort,Saskatchewan,CA,,,,1952,2,22,,,
Lorne Stamler,Winnipeg,Manitoba,CA,,,,1951,8,9,,,
Lorry Gloeckner,Kindersley,Saskatchewan,CA,,,,1956,1,25,,,
Lou Angotti,Toronto,Ontario,CA,,,,1938,1,16,,,
Lou Crawford,Belleville,Ontario,CA,,,,1962,11,5,,,
Lou Fontinato,Guelph,Ontario,CA,,,,1932,1,20,,,
Lou Franceschetti,Toronto,Ontario,CA,,,,1958,3,28,,,
Lou Jankowski,Regina,Saskatchewan,CA,Clearwater,Florida,US,1931,6,27,2010,3,21
Lou Marcon,Fort William,Ontario,CA,,,CA,1935,5,28,,,
Lou Nanne,Sault Ste. Marie,Ontario,CA,,,,1941,6,2,,,
Lou Nistico,Thunder Bay,Ontario,CA,,,,1953,1,25,,,
Loui Eriksson,Gothenburg,,SE,,,,1985,7,17,,,
Louie DeBrusk,Cambridge,Ontario,CA,,,CA,1971,3,19,,,
Louis Berlinguette,Papineauville,Quebec,CA,Rouyn-Noranda,Quebec,CA,1887,5,26,1959,6,1
Louis Denis,Vonda,Saskatchewan,CA,,,CA,1928,6,7,,,
Louis Domingue,Mont-Saint-Hilaire,Quebec,CA,,,,1992,3,6,,,
Louis Holmes,Rushall,England,GB,Edmonton,Alberta,CA,1911,1,29,2010,3,11
Louis Leblanc,Pointe-Claire,Quebec,CA,,,,1991,1,26,,,
Louis Robitaille,Montreal,Quebec,CA,,,,1982,3,16,,,
Louis Sleigher,Nouvelle,Quebec,CA,,,,1958,10,23,,,
Louis Trudel,Salem,Massachusetts,US,,,CA,1912,7,21,1971,3,19
Lowell MacDonald,New Glasgow,Nova Scotia,CA,,,,1941,8,30,,,
Ľubomír Sekeráš,Trenčín,,CZ,,,,1968,11,18,,,
Ľubomír Vaic,Spišská Nová Ves,,CZ,,,,1977,3,6,,,
Ľubomír Višňovský,Topoľčany,,CZ,,,,1976,8,11,,,
Ľuboš Bartečko,Kežmarok,,CZ,,,,1976,7,14,,,
Luc Bourdon,Shippagan,New Brunswick,CA,Lamèque,New Brunswick,CA,1987,2,16,2008,5,29
Luc Dufour,Chicoutimi,Quebec,CA,,,,1963,2,13,,,
Luc Gauthier,Longeuil,Quebec,CA,,,,1964,4,19,,,
Luc Robitaille,Montreal,Quebec,CA,,,,1966,2,17,,,
Luca Caputi,Toronto,Ontario,CA,,,,1988,10,1,,,
Luca Sbisa,Ozieri,,IT,,,,1990,1,30,,,
Lucas Lessio,Maple,Ontario,CA,,,,1993,1,23,,,
Luciano Borsato,Richmond Hill,Ontario,CA,,,,1966,1,7,,,
Lucien DeBlois,Joliette,Quebec,CA,,,,1957,6,21,,,
Lucien Grenier,Malartic,Quebec,CA,,,,1946,11,3,,,
Lude Check,Brandon,Manitoba,CA,Ottawa,Ontario,CA,1917,5,22,2009,5,11
Lukáš Krajíček,Prostějov,,CZ,,,,1983,3,11,,,
Luke Adam,St. John's,Newfoundland and Labrador,CA,,,,1990,6,18,,,
Luke Gazdic,Toronto,Ontario,CA,,,,1989,7,25,,,
Luke Glendening,East Grand Rapids,Michigan,US,,,,1989,4,28,,,
Luke Richardson,Ottawa,Ontario,CA,,,,1969,3,26,,,
Luke Schenn,Saskatoon,Saskatchewan,CA,,,,1989,11,2,,,
Luke Sellars,Toronto,Ontario,CA,,,,1981,5,21,,,
Luke Witkowski,Holland,Michigan,US,,,,1990,4,14,,,
Lyle Bradley,Lloydminster,Saskatchewan,CA,,,,1943,7,31,,,
Lyle Carter,Truro,Nova Scotia,CA,,,,1945,4,29,,,
Lyle Moffat,Calgary,Alberta,CA,,,CA,1948,3,19,,,
Lyle Odelein,Quill Lake,Saskatchewan,CA,,,,1968,7,21,,,
Lyle Phair,Pilot Mound,Manitoba,CA,,,,1961,8,31,,,
Lyndon Byers,Nipawin,Saskatchewan,CA,,,,1964,2,29,,,
Lynn Loyns,Naicam,Saskatchewan,CA,,,,1981,2,21,,,
Lynn Patrick,Victoria,British Columbia,CA,St. Louis,Missouri,US,1912,2,3,1980,1,26
Lynn Powis,Saskatoon,Saskatchewan,CA,,,CA,1949,7,7,,,
M. F. Schurman,Summerside,Prince Edward Island,CA,,,,1957,7,18,,,
Mac Colville,Edmonton,Alberta,CA,Calgary,Alberta,CA,1916,1,8,2003,5,27
MacGregor Sharp,Red Deer,Alberta,CA,,,,1985,10,1,,,
Mackenzie Skapski,Abbotsford,British Columbia,CA,,,,1994,6,15,,,
Magnus Arvedson,Karlstad,,SE,,,,1971,11,25,,,
Magnus Hellberg,Uppsala,,SE,,,,1991,4,4,,,
Magnus Johansson,Linköping,,SE,,,,1973,9,4,,,
Magnus Pääjärvi,Norrköping,,SE,,,,1991,4,12,,,
Magnus Roupé,Stockholm,,SE,,,,1963,3,23,,,
Magnus Svensson,Tranås,,SE,,,CA,1963,3,1,,,
Mal Davis,Lockeport,Nova Scotia,CA,,,,1956,10,10,,,
Malcolm Subban,Toronto,Ontario,CA,,,,1993,12,21,,,
Manny Fernandez,Etobicoke,Ontario,CA,,,,1974,8,27,,,
Manny Legace,Toronto,Ontario,CA,,,,1973,2,4,,,
Manny Malhotra,Mississauga,Ontario,CA,,,,1980,5,18,,,
Marc Behrend,Madison,Wisconsin,US,,,,1961,1,11,,,
Marc Bergevin,Montreal,Quebec,CA,,,,1965,8,11,,,
Marc Boileau,Pointe-Claire,Quebec,CA,,,CA,1932,9,3,2000,12,27
Marc Bureau,Trois-Rivières,Quebec,CA,,,,1966,5,19,,,
Marc Chorney,Fort William,Ontario,CA,,,,1959,11,8,,,
Marc Chouinard,Charlesbourg,Quebec,CA,,,,1977,5,6,,,
Marc Crawford,Belleville,Ontario,CA,,,,1961,2,13,,,
Marc D'Amour,Greater Sudbury,Ontario,CA,,,,1961,5,29,,,
Marc Denis,Montreal,Quebec,CA,,,,1977,8,1,,,
Marc Dufour,Trois-Rivières,Quebec,CA,Trois-Rivières,Quebec,CA,1941,9,11,2015,1,23
Marc Fortier,Sherbrooke,Quebec,CA,,,,1966,2,26,,,
Marc Habscheid,Swift Current,Saskatchewan,CA,,,,1963,3,1,,,
Marc LaBelle,Maniwaki,Quebec,CA,,,,1969,12,20,,,
Marc Laforge,Greater Sudbury,Ontario,CA,,,,1968,1,3,,,
Marc Lamothe,Temiskaming Shores,Ontario,CA,,,,1974,2,27,,,
Marc Magnan,Edmonton,Alberta,CA,,,,1962,2,17,,,
Marc Methot,Ottawa,Ontario,CA,,,,1985,6,21,,,
Marc Moro,Toronto,Ontario,CA,,,,1977,7,17,,,
Marc Potvin,Ottawa,Ontario,CA,Kalamazoo,Michigan,US,1967,1,29,2006,1,13
Marc Reaume,LaSalle,Ontario,CA,,,,1934,2,7,,,
Marc Rodgers,Shawville,Quebec,CA,,,,1972,3,16,,,
Marc Savard,Ottawa,Ontario,CA,,,,1977,7,17,,,
Marc Staal,Thunder Bay,Ontario,CA,,,,1987,1,13,,,
Marc Tardif,Granby,Quebec,CA,,,CA,1949,6,12,,,
Marc-André Bergeron,Saint-Louis-de-France,Quebec,CA,,,,1980,10,13,,,
Marc-André Bourdon,Saint-Hyacinthe,Quebec,CA,,,,1989,9,17,,,
Marc-André Cliche,Rouyn-Noranda,Quebec,CA,,,,1987,3,23,,,
Marc-André Fleury,Sorel-Tracy,Quebec,CA,,,,1984,11,28,,,
Marc-André Gragnani,L'Île-Bizard,Quebec,CA,,,,1987,3,11,,,
Marc-Antoine Pouliot,Quebec City,Quebec,CA,,,,1985,5,22,,,
Marc-Édouard Vlasic,Montreal,Quebec,CA,,,,1987,3,30,,,
Marcel Bonin,Montreal,Quebec,CA,,,CA,1931,9,8,,,
Marcel Cousineau,Delson,Quebec,CA,,,,1973,4,30,,,
Marcel Dheere,St. Boniface,Manitoba,CA,,,,1918,12,19,2002,11,5
Marcel Dionne,Drummondville,Quebec,CA,,,,1951,8,3,,,
Marcel Fillion,Thetford Mines,Quebec,CA,,,CA,1922,5,28,1998,5,15
Marcel Goc,Calw,West Germany,DE,,,,1983,8,24,,,
Marcel Hossa,Ilava,,CZ,,,,1981,10,12,,,
Marcel Mueller,East Berlin,East Germany,DE,,,,1988,7,10,,,
Marcel Paille,Shawinigan,Quebec,CA,,,CA,1932,12,8,2002,10,7
Marcel Pelletier,Drummondville,Quebec,CA,,,,1927,12,6,,,
Marcel Pronovost,Lac-à-la-Tortue,Quebec,CA,Windsor,Ontario,CA,1930,6,15,2015,4,26
Marcel Tremblay,Saint Boniface,Manitoba,CA,Mobile,Alabama,US,1915,7,4,1980,3,20
Marco Baron,Montreal,Quebec,CA,,,,1959,4,8,,,
Marco Scandella,Montreal,Quebec,CA,,,,1990,2,23,,,
Marco Sturm,Dingolfing,West Germany,DE,,,,1978,9,8,,,
Marcus Foligno,Buffalo,New York,US,,,,1991,8,10,,,
Marcus Krüger,Stockholm,,SE,,,,1990,5,27,,,
Marcus Nilson,Bålsta,,SE,,,,1978,3,1,,,
Marcus Ragnarsson,Östervåla,,SE,,,,1971,8,13,,,
Marek Malík,Ostrava,,CZ,,,,1975,6,24,,,
Marek Mazanec,Písek,,CZ,,,,1991,7,18,,,
Marek Posmyk,Jihlava,,CZ,,,,1978,9,15,,,
Marek Schwarz,Mladá Boleslav,,CZ,,,,1986,4,1,,,
Marek Svatoš,Košice,,CZ,,,,1982,6,17,,,
Marek Židlický,Most,,CZ,,,,1977,2,3,,,
Marián Cisár,Bratislava,,CZ,,,,1978,2,25,,,
Marián Gáborík,Trenčín,,CZ,,,,1982,2,14,,,
Marián Hossa,Stará Ľubovňa,,CZ,,,,1979,1,12,,,
Marián Šťastný,Bratislava,,CZ,,,,1953,1,8,,,
Mário Bližňák,Trenčín,,CZ,,,,1987,3,6,,,
Mario Brunetta,Quebec City,Quebec,CA,,,,1967,1,25,,,
Mario Doyon,Quebec City,Quebec,CA,,,,1967,8,27,,,
Mario Faubert,Salaberry-de-Valleyfield,Quebec,CA,,,,1954,12,2,,,
Mario Giallonardo,Toronto,Ontario,CA,,,,1957,9,23,,,
Mario Gosselin,Thetford Mines,Quebec,CA,,,,1963,6,15,,,
Mario Larocque,Montreal,Quebec,CA,,,,1978,4,24,,,
Mario Lemieux,Montreal,Quebec,CA,,,,1965,10,5,,,
Mario Lessard,East Broughton,Quebec,CA,,,,1954,6,25,,,
Mario Marois,L'Ancienne-Lorette,Quebec,CA,,,,1957,12,15,,,
Mario Roberge,Quebec City,Quebec,CA,,,,1964,1,23,,,
Mario Thyer,Montreal,Quebec,CA,,,,1966,9,29,,,
Mario Tremblay,Alma,Quebec,CA,,,,1956,9,2,,,
Mariusz Czerkawski,Radomsko,,PL,,,,1972,4,13,,,
Mark Alt,Kansas City,Missouri,US,,,,1991,10,18,,,
Mark Arcobello,Milford,Connecticut,US,,,,1988,8,12,,,
Mark Astley,Calgary,Alberta,CA,,,,1969,3,30,,,
Mark Barberio,Montreal,Quebec,CA,,,,1990,3,23,,,
Mark Beaufait,Royal Oak,Michigan,US,,,,1970,5,13,,,
Mark Bell,Perth South,Ontario,CA,,,,1980,8,5,,,
Mark Borowiecki,Kanata,Ontario,CA,,,,1989,7,12,,,
