name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Dennis Nutt,Little Rock,Arkansas,US,,,,1963,3,25,,,
Nick Vanos,San Mateo,California,US,Romulus,Michigan,US,1963,4,13,1987,8,16
Conner Henry,Claremont,California,US,,,,1963,7,21,,,
David Cooke,Sacramento,California,US,,,,1963,9,27,,,
Dwayne Polee,Los Angeles,California,US,,,,1963,3,2,,,
Johnny Rogers,Fullerton,California,US,,,,1963,12,30,,,
Tod Murphy,Long Beach,California,US,,,,1963,12,24,,,
Grant Gondrezick,Boulder,Colorado,US,,,,1963,1,19,,,
Greg Stokes,New Haven,Connecticut,US,,,,1963,8,5,,,
Michael Adams,Hartford,Connecticut,US,,,,1963,1,19,,,
Adrian Branch,Washington,D.C.,US,,,,1963,11,17,,,
Johnny Dawkins,Washington,D.C.,US,,,,1963,9,28,,,
Mike Brittain,Clearwater,Florida,US,,,,1963,6,21,1995,10,1
Gerald Wilkins,Atlanta,Georgia,US,,,,1963,9,11,,,
Sam Mitchell,Columbus,Georgia,US,,,,1963,9,2,,,
Cory Blackwell,Chicago,Illinois,US,,,,1963,3,27,,,
Jeff Hornacek,Elmhurst,Illinois,US,,,,1963,5,3,,,
Jim Les,Niles,Illinois,US,,,,1963,8,18,,,
Kelvin Upshaw,Chicago,Illinois,US,,,,1963,1,12,,,
Mike Williams,Chicago,Illinois,US,,,,1963,8,14,,,
Dexter Shouse,Terre Haute,Indiana,US,,,,1963,3,24,,,
Jon Koncak,Cedar Rapids,Iowa,US,,,,1963,5,17,,,
Greg Dreiling,Wichita,Kansas,US,,,,1963,11,7,,,
Harold Keeling,New Orleans,Louisiana,US,,,,1963,9,18,,,
Joe Dumars,Shreveport,Louisiana,US,,,,1963,5,24,,,
Karl Malone,Summerfield,Louisiana,US,,,,1963,7,24,,,
David Wingate,Baltimore,Maryland,US,,,,1963,12,15,,,
Perry Young,Baltimore,Maryland,US,,,,1963,8,4,,,
Dwayne McClain,Worcester,Massachusetts,US,,,,1963,2,7,,,
Barry Stevens,Flint,Michigan,US,Gary,Indiana,US,1963,1,17,2007,2,21
Derrick Gervin,Detroit,Michigan,US,,,,1963,3,28,,,
Sam Vincent,Lansing,Michigan,US,,,,1963,5,18,,,
Terry Catledge,Houston,Mississippi,US,,,,1963,8,22,,,
Steve Harris,Kansas City,Missouri,US,,,,1963,10,15,2016,2,22
Billy Thompson,Camden,New Jersey,US,,,,1963,12,1,,,
Forrest McKenzie,Camden,New Jersey,US,,,,1963,2,16,,,
Mike Brown,Newark,New Jersey,US,,,,1963,7,19,,,
Milt Wagner,Camden,New Jersey,US,,,,1963,2,20,,,
Lorenzo Charles,Brooklyn,New York,US,Raleigh,North Carolina,US,1963,11,25,2011,6,27
Chris Mullin,Brooklyn,New York,US,,,,1963,7,30,,,
Ed Pinckney,The Bronx,New York,US,,,,1963,3,27,,,
Harold Pressley,The Bronx,New York,US,,,,1963,7,14,,,
Mario Elie,New York,New York,US,,,,1963,11,26,,,
Michael Jordan,Brooklyn,New York,US,,,,1963,2,17,,,
Charles Oakley,Cleveland,Ohio,US,,,,1963,12,18,,,
Scott Roth,Cleveland,Ohio,US,,,,1963,6,3,,,
Anthony Bowie,Tulsa,Oklahoma,US,,,,1963,11,9,,,
A. C. Green,Portland,Oregon,US,,,,1963,10,4,,,
Ralph Lewis,Philadelphia,Pennsylvania,US,,,,1963,3,8,,,
José Ortiz,Aibonito,,PR,,,,1963,10,25,,,
Bill Wennington,Montreal,Quebec,CA,,,,1963,4,26,,,
Xavier McDaniel,Columbia,South Carolina,US,,,,1963,6,4,,,
William Bedford,Memphis,Tennessee,US,,,,1963,12,14,,,
Spud Webb,Dallas,Texas,US,,,,1963,7,13,,,
Johnny Newman,Danville,Virginia,US,,,,1963,11,28,,,
Mark Davis,Chesapeake,Virginia,US,,,,1963,6,8,,,
Detlef Schrempf,Leverkusen,West Germany,DE,,,,1963,1,21,,,
Terry Porter,Milwaukee,Wisconsin,US,,,,1963,4,8,,,
João Vianna,Trabajara,,BR,,,,1963,11,15,,,
Hakeem Olajuwon,Lagos,,NG,,,,1963,1,21,,,
Stuart Gray,Panama Canal Zone,,PA,,,,1963,5,27,,,
Buck Johnson,Birmingham,Alabama,US,,,,1964,1,3,,,
Chuck Person,Brantley,Alabama,US,,,,1964,6,27,,,
Jim Farmer,Dothan,Alabama,US,,,,1964,9,23,,,
Myron Jackson,Hamburg,Arkansas,US,,,,1964,5,6,,,
Jack Haley,Long Beach,California,US,Los Alamitos,California,US,1964,1,27,2015,3,16
Anthony Frederick,Los Angeles,California,US,Los Angeles,California,US,1964,12,7,2003,5,29
Andre Spencer,Stockton,California,US,,,,1964,7,20,,,
Carlton McKinney,San Diego,California,US,,,,1964,10,21,,,
Ronnie Grandison,Los Angeles,California,US,,,,1964,7,6,,,
Dominic Pressley,Washington,D.C.,US,,,,1964,5,30,,,
Ronnie Murphy,Dover,Delaware,US,,,,1964,7,29,,,
Curtis Kitchen,Cape Coral,Florida,US,,,,1964,1,30,,,
Kenny Green,Eustis,Florida,US,,,,1964,10,11,,,
Otis Smith,Jacksonville,Florida,US,,,,1964,1,30,,,
Richard Rellford,Riviera Beach,Florida,US,,,,1964,2,16,,,
Duane Washington,Eschwege,Hesse,DE,,,,1964,8,31,,,
Kevin Duckwork,Harvey,Illinois,US,Gleneden Beach,Oregon,US,1964,4,1,2008,8,25
Andre Moore,Chicago,Illinois,US,,,,1964,7,2,,,
Bruce Douglas,Quincy,Illinois,US,,,,1964,4,9,,,
Doug Lee,Washington,Illinois,US,,,,1964,10,24,,,
Ken Norman,Chicago,Illinois,US,,,,1964,9,5,,,
Kenny Battle,Aurora,Illinois,US,,,,1964,10,10,,,
Scott Meents,Kankakee,Illinois,US,,,,1964,1,4,,,
Craig Neal,Muncie,Indiana,US,,,,1964,2,16,,,
Scott Skiles,La Porte,Indiana,US,,,,1964,3,5,,,
Steve Alford,Franklin,Indiana,US,,,,1964,11,23,,,
Winston Garland,Gary,Indiana,US,,,,1964,12,19,,,
Benoit Benjamin,Monroe,Louisiana,US,,,,1964,11,22,,,
Keith Smart,Baton Rouge,Louisiana,US,,,,1964,9,21,,,
Nikita Wilson,Pineville,Louisiana,US,,,,1964,2,25,,,
Kevin Henderson,Baltimore,Maryland,US,,,,1964,3,22,,,
Reggie Williams,Baltimore,Maryland,US,,,,1964,3,5,,,
Ricky Berry,Lansing,Michigan,US,Fair Oaks,California,US,1964,10,6,1989,8,14
John Shasky,Birmingham,Michigan,US,,,,1964,7,31,,,
Keith Smith,Flint,Michigan,US,,,,1964,3,9,,,
Brad Lohaus,New Ulm,Minnesota,US,,,,1964,9,29,,,
Tom Copa,Robbinsdale,Minnesota,US,,,,1964,10,30,,,
Larry Krystkowiak,Missoula,Montana,US,,,,1964,9,23,,,
Bart Kofoed,Omaha,Nebraska,US,,,,1964,3,24,,,
Dave Hoppen,Omaha,Nebraska,US,,,,1964,3,13,,,
Bob McCann,Morristown,New Jersey,US,,North Carolina,US,1964,4,22,2011,7,1
Rafael Addison,Jersey City,New Jersey,US,,,,1964,7,22,,,
Dwayne Washington,Brooklyn,New York,US,The Bronx,New York,US,1964,1,6,2016,4,20
Roy Tarpley,New York City,New York,US,Arlington,Texas,US,1964,11,28,2015,1,9
A. J. Wynder,The Bronx,New York,US,,,,1964,9,11,,,
John Salley,Brooklyn,New York,US,,,,1964,5,16,,,
Maurice Martin,Liberty,New York,US,,,,1964,7,2,,,
Robert Rose,Rochester,New York,US,,,,1964,12,27,,,
Tim Kempton,Jamaica,New York,US,,,,1964,1,25,,,
Walter Berry,New York City,New York,US,,,,1964,5,14,,,
David Henderson,Henderson,North Carolina,US,,,,1964,7,21,,,
Kenny Gattison,Wilmington,North Carolina,US,,,,1964,5,23,,,
Nate McMillan,Raleigh,North Carolina,US,,,,1964,8,3,,,
Clinton Smith,Cleveland,Ohio,US,,,,1964,1,19,,,
Ron Harper,Dayton,Ohio,US,,,,1964,1,20,,,
Mark Price,Bartlesville,Oklahoma,US,,,,1964,2,15,,,
Rolando Ferreira,Curitiba,Parana,BR,,,,1964,5,24,,,
Armen Gilliam,Bethel Park,Pennsylvania,US,,,,1964,5,28,2011,7,5
Dallas Comegys,Philadelphia,Pennsylvania,US,,,,1964,8,17,,,
Dave Popson,Kingston,Pennsylvania,US,,,,1964,5,17,,,
Wayman Tisdale,Fort Worth,Texas,US,Tulsa,Oklahoma,US,1964,6,9,2009,5,15
Cadillac Anderson,Houston,Texas,US,,,,1964,6,22,,,
Rickie Winslow,Houston,Texas,US,,,,1964,7,26,,,
Dell Curry,Harrisonburg,Virginia,US,,,,1964,6,25,,,
Jamie Waller,South Boston,Virginia,US,,,,1964,11,20,,,
Michael Jackson,Fairfax,Virginia,US,,,,1964,7,13,,,
Ricky Wilson,Hampton,Virginia,US,,,,1964,7,16,,,
David Wood,Spokane,Washington,US,,,,1964,11,30,,,
Mike Champion,Everett,Washington,US,,,,1964,4,5,,,
Phil Zevenbergen,Seattle,Washington,US,,,,1964,4,13,,,
Christian Welp,Delmenhorst,West Germany,DE,Hood Canal,Washington,US,1964,1,2,2015,3,1
Joe Wolf,Kohler,Wisconsin,US,,,,1964,12,17,,,
Dražen Petrović,Šibenik,,HR,Denkendorf,Bavaria,DE,1964,10,22,1993,6,7
Stojko Vrankovi,Drniš,,HR,,,,1964,1,22,,,
Olden Polynice,Port-au-Prince,,GT,,,,1964,11,21,,,
Arvydas Sabonis,Kaunas,,LT,,,,1964,12,19,,,
Šarūnas Marčiulionis,Kaunas,,LT,,,,1964,6,13,,,
Torgeir Bryn,Oslo,,NO,,,,1964,8,19,,,
Alexander Volkov,Omsk,,RU,,,,1964,3,28,,,
Andre Turner,,,US,,,,1964,3,13,,,
Henry James,Centreville,Alabama,US,,,,1965,7,29,,,
Orlando Graham,Montgomery,Alabama,US,,,,1965,5,5,,,
Scottie Pippen,Hamburg,Arkansas,US,,,,1965,9,25,,,
Anthony Taylor,Los Angeles,California,US,,,,1965,11,30,,,
Corey Gaines,Los Angeles,California,US,,,,1965,6,1,,,
Eric White,San Francisco,California,US,,,,1965,12,30,,,
Mark Wade,Torrance,California,US,,,,1965,10,15,,,
Pete Williams,Harbor City,California,US,,,,1965,3,10,,,
Reggie Miller,Riverside,California,US,,,,1965,8,24,,,
Scott Brooks,French Camp,California,US,,,,1965,7,31,,,
Tom Tolbert,Long Beach,California,US,,,,1965,10,16,,,
Winston Crite,Bakersfield,California,US,,,,1965,6,20,,,
Charles Smith,Bridgeport,Connecticut,US,,,,1965,7,16,,,
Chris Dudley,Stamford,Connecticut,US,,,,1965,2,22,,,
Blue Edwards,Washington,D.C.,US,,,,1965,10,31,,,
Clifford Lett,Pensacola,Florida,US,,,,1965,12,23,,,
David Robinson,Key West,Florida,US,,,,1965,8,6,,,
Mitch Richmond,Fort Lauderdale,Florida,US,,,,1965,6,30,,,
Randy Allen,Milton,Florida,US,,,,1965,1,26,,,
Vernon Maxwell,Gainesville,Florida,US,,,,1965,9,12,,,
Will Perdue,Melbourne,Florida,US,,,,1965,8,29,,,
Cedric Henderson,Marietta,Georgia,US,,,,1965,10,3,,,
Harvey Grant,Augusta,Georgia,US,,,,1965,7,4,,,
Horace Grant,Augusta,Georgia,US,,,,1965,7,4,,,
Lanard Copeland,Atlanta,Georgia,US,,,,1965,7,26,,,
Raymond Brown,Atlanta,Georgia,US,,,,1965,7,5,,,
Barry Sumpter,Brooklyn,Illinois,US,,,,1965,11,11,,,
Kevin Gamble,Springfield,Illinois,US,,,,1965,11,13,,,
Tellis Frank,Gary,Indiana,US,,,,1965,4,26,,,
Winston Bennett,Louisville,Kentucky,US,,,,1965,2,9,,,
Avery Johnson,New Orleans,Louisiana,US,,,,1965,3,25,,,
Gerald Paddio,Lafayette,Louisiana,US,,,,1965,4,21,,,
Reggie Lewis,Baltimore,Maryland,US,Waltham,Massachusetts,US,1965,11,21,1993,7,27
Duane Derrell,Baltimore,Maryland,US,,,,1965,2,28,,,
Muggsy Bogues,Baltimore,Maryland,US,,,,1965,1,9,,,
Ben Gillery,Detroit,Michigan,US,,,,1965,9,19,,,
Dan Majerle,Traverse City,Michigan,US,,,,1965,9,9,,,
Darryl Johnson,Flint,Michigan,US,,,,1965,10,26,,,
Jeff Grayer,Flint,Michigan,US,,,,1965,12,17,,,
Cedric Hunter,Omaha,Nebraska,US,,,,1965,1,16,,,
Brian Rowsom,Newark,New Jersey,US,,,,1965,10,23,,,
David Rivers,Jersey City,New Jersey,US,,,,1965,1,20,,,
Joe Scott,Pelican Island,New Jersey,US,,,,1965,7,28,,,
Mark Bryant,Glen Ridge,New Jersey,US,,,,1965,4,25,,,
Tim Perry,Freehold Borough,New Jersey,US,,,,1965,6,4,,,
Billy Donovan,Rockville Centre,New York,US,,,,1965,5,30,,,
Joe Arlauckas,Rochester,New York,US,,,,1965,7,20,,,
Kenny Smith,Queens,New York,US,,,,1965,3,8,,,
Mark Jackson,Brooklyn,New York,US,,,,1965,4,1,,,
Michael Smith,Rochester,New York,US,,,,1965,5,19,,,
Brad Daugherty,Black Mountain,North Carolina,US,,,,1965,10,19,,,
Richard Coffey,Aurora,North Carolina,US,,,,1965,9,2,,,
Tony White,Charlotte,North Carolina,US,,,,1965,2,15,,,
Dennis Hopson,Toledo,Ohio,US,,,,1965,4,22,,,
Gary Grant,Canton,Ohio,US,,,,1965,4,21,,,
Kannard Johnson,Cincinnati,Ohio,US,,,,1965,6,24,,,
Kevin Edwards,Cleveland Heights,Ohio,US,,,,1965,10,30,,,
Martin Nessley,Columbus,Ohio,US,,,,1965,2,16,,,
John Starks,Tulsa,Oklahoma,US,,,,1965,8,10,,,
Tracy Moore,Oklahoma City,Oklahoma,US,,,,1965,12,28,,,
Nate Blackwell,Philadelphia,Pennsylvania,US,,,,1965,2,15,,,
Andrew Gaze,Melbourne,Victoria,AU,,,,1965,7,24,,,
Rony Seikaly,Beirut,,LB,,,,1965,5,10,,,
Steve Kerr,Beirut,,LB,,,,1965,9,27,,,
Sergei Bazarevich,Moscow,,RU,,,,1965,3,16,,,
Gary Voce,,,US,,,,1965,11,24,,,
Radisav Ćurčić,Čačak,,YO,,,,1965,9,26,,,
Fennis Dembo,Mobile,Alabama,US,,,,1966,1,24,,,
Nate Johnston,Birmingham,Alabama,US,,,,1966,12,18,,,
Stan Kimbrough,Tuscaloosa,Alabama,US,,,,1966,4,24,,,
Andrew Lang,Pine Bluff,Arkansas,US,,,,1966,6,28,,,
Brian Shaw,Oakland,California,US,,,,1966,3,22,,,
Dean Garrett,Los Angeles,California,US,,,,1966,11,27,,,
Eric Leckner,Inglewood,California,US,,,,1966,5,27,,,
Greg Butler,Inglewood,California,US,,,,1966,3,11,,,
Henry Turner,Oakland,California,US,,,,1966,8,18,,,
John Williams,Los Angeles,California,US,,,,1966,10,26,,,
Kevin Johnson,Sacramento,California,US,,,,1966,3,4,,,
Leonard Taylor,Los Angeles,California,US,,,,1966,5,2,,,
Richard Morton,San Francisco,California,US,,,,1966,2,2,,,
Rob Lock,Reedley,California,US,,,,1966,5,22,,,
Wayne Englestad,Rosemead,California,US,,,,1966,12,6,,,
Sherman Douglas,Washington,D.C.,US,,,,1966,9,15,,,
Tim Legler,Washington,D.C.,US,,,,1966,12,26,,,
Steve Bucknall,London,England,GB,,,,1966,3,17,,,
Anthony Mason,Miami,Florida,US,Manhattan,New York,US,1966,12,14,2015,2,28
Ricky Blanton,Miami,Florida,US,,,,1966,4,21,,,
Chris Morris,Atlanta,Georgia,US,,,,1966,1,20,,,
Jeff Sanders,Augusta,Georgia,US,,,,1966,1,14,,,
Andy Toolson,Chicago,Illinois,US,,,,1966,1,19,,,
Byron Irvin,La Grange,Illinois,US,,,,1966,12,2,,,
Everette Stephens,Evanston,Illinois,US,,,,1966,10,21,,,
Hersey Hawkins,Chicago,Illinois,US,,,,1966,9,29,,,
Tim Hardaway,Chicago,Illinois,US,,,,1966,9,1,,,
Scott Haffner,Terre Haute,Indiana,US,,,,1966,2,2,,,
Dikembe Mutombo,Kinshasa,Léopoldville,CG,,,,1966,6,25,,,
Anthony Pullard,DeQuincy,Louisiana,US,,,,1966,6,23,,,
Donald Royal,New Orleans,Louisiana,US,,,,1966,5,22,,,
Ledell Eackles,Baton Rouge,Louisiana,US,,,,1966,11,24,,,
Morlon Wiley,New Orleans,Louisiana,US,,,,1966,9,24,,,
Danny Ferry,Hyattsville,Maryland,US,,,,1966,10,17,,,
Kennard Winchester,Chestertown,Maryland,US,,,,1966,9,3,,,
Terry Dozier,Baltimore,Maryland,US,,,,1966,6,29,,,
Vinny Del Negro,Springfield,Massachusetts,US,,,,1966,8,9,,,
Roy Marble,Flint,Michigan,US,Lansing,Michigan,US,1966,12,13,2015,9,11
Bill Jones,Detroit,Michigan,US,,,,1966,3,18,,,
Grant Long,Wayne,Michigan,US,,,,1966,3,12,,,
Danny Manning,Hattiesburg,Mississippi,US,,,,1966,5,17,,,
Derrick McKey,Meridian,Mississippi,US,,,,1966,10,10,,,
Kenny Payne,Laurel,Mississippi,US,,,,1966,11,25,,,
Randolph Keys,Collins,Mississippi,US,,,,1966,4,19,,,
Greg Grant,Trenton,New Jersey,US,,,,1966,8,29,,,
Cliff Robinson,Buffalo,New York,US,,,,1966,12,16,,,
Eric Johnson,Brooklyn,New York,US,,,,1966,2,7,,,
Irving Thomas,Brooklyn,New York,US,,,,1966,1,2,,,
Rod Strickland,The Bronx,New York,US,,,,1966,7,11,,,
Shelton Jones,Copiague,New York,US,,,,1966,4,4,,,
Charles Shackleford,Kinston,North Carolina,US,,,,1966,4,2,,,
Chris Washburn,Hickory,North Carolina,US,,,,1966,5,13,,,
Haywoode Workman,Charlotte,North Carolina,US,,,,1966,1,23,,,
Jerome Lane,Akron,Ohio,US,,,,1966,12,4,,,
Todd Mitchell,Toledo,Ohio,US,,,,1966,7,26,,,
Bo Kimble,Philadelphia,Pennsylvania,US,,,,1966,4,9,,,
Jeff Lebo,Carlisle,Pennsylvania,US,,,,1966,10,5,,,
Michael Anderson,Philadelphia,Pennsylvania,US,,,,1966,3,23,,,
Pooh Richardson,Philadelphia,Pennsylvania,US,,,,1966,5,14,,,
Ramon Rivas,Carolina,,PR,,,,1966,6,3,,,
Tom Garrick,West Warwick,Rhode Island,US,,,,1966,7,7,,,
Willie Anderson,Greenville,South Carolina,US,,,,1966,1,8,,,
Vincent Askew,Memphis,Tennessee,US,,,,1966,2,28,,,
Adrian Caldwell,Falls County,Texas,US,,,,1966,7,4,,,
Lance Blanks,Del Rio,Texas,US,,,,1966,9,9,,,
Micheal Williams,Dallas,Texas,US,,,,1966,7,23,,,
Ricky Grace,Dallas,Texas,US,,,,1966,8,20,,,
Brian Quinnett,Pullman,Washington,US,,,,1966,5,30,,,
Tito Horford,La Romana,,DO,,,,1966,1,19,,,
Rumeal Robinson,Mandeville,,JM,,,,1966,11,13,,,
Žarko Paspalj,Pljevlja,,MN,,,,1966,3,27,,,
Rik Smits,Eindhoven,,NL,,,,1966,8,23,,,
Carl Herrera,Trinidad,,TT,,,,1966,12,14,,,
Rick Calloway,,,US,,,,1966,12,12,,,
Derrick Coleman,Mobile,Alabama,US,,,,1967,6,21,,,
Keith Askins,Athens,Alabama,US,,,,1967,12,15,,,
Michael Ansley,Birmingham,Alabama,US,,,,1967,2,8,,,
Glen Rice,Jacksonville,Arkansas,US,,,,1967,5,28,,,
Jeff Martin,Cherry Valley,Arkansas,US,,,,1967,1,14,,,
Anthony Cook,Los Angeles,California,US,,,,1967,3,19,,,
Chris Childs,Bakersfield,California,US,,,,1967,11,20,,,
Chris Munk,San Francisco,California,US,,,,1967,8,5,,,
Greg Sutton,Santa Cruz,California,US,,,,1967,12,3,,,
Howard Wright,San Diego,California,US,,,,1967,12,20,,,
Todd Lichti,Walnut Creek,California,US,,,,1967,1,8,,,
Tom Hovasse,Durango,Colorado,US,,,,1967,1,31,,,
Charles Smith,Washington,D.C.,US,,,,1967,11,29,,,
John Turner,Washington,D.C.,US,,,,1967,11,30,,,
Mike Morrison,Washington,D.C.,US,,,,1967,8,16,,,
A. J. English,Wilmington,Delaware,US,,,,1967,7,11,,,
Alvin Heggs,Jacksonville,Florida,US,,,,1967,12,8,,,
George McCloud,Daytona Beach,Florida,US,,,,1967,5,27,,,
Tom Hammonds,Fort Walton Beach,Florida,US,,,,1967,3,27,,,
Pervis Ellison,Savannah,Georgia,US,,,,1967,4,3,,,
Jay Taylor,Aurora,Illinois,US,Aurora,Illinois,US,1967,10,3,1998,7,4
Ed Horton,Springfield,Illinois,US,,,,1967,12,17,,,
Gary Leonard,Belleville,Illinois,US,,,,1967,2,16,,,
Mel McCants,Chicago,Illinois,US,,,,1967,8,19,,,
Dan Godfread,Fort Wayne,Indiana,US,,,,1967,7,14,,,
Kevin Pritchard,Bloomington,Indiana,US,,,,1967,7,18,,,
Matt Bullard,Des Moines,Iowa,US,,,,1967,6,5,,,
Frank Kornet,Lexington,Kentucky,US,,,,1967,1,27,,,
Rex Chapman,Bowling Green,Kentucky,US,,,,1967,10,5,,,
Eldridge Recasner,New Orleans,Louisiana,US,,,,1967,12,14,,,
Ervin Johnson,New Orleans,Louisiana,US,,,,1967,12,21,,,
Jaren Jackson,New Orleans,Louisiana,US,,,,1967,10,27,,,
Randy White,Shreveport,Louisiana,US,,,,1967,11,4,,,
Stanley Brundy,New Orleans,Louisiana,US,,,,1967,11,13,,,
Tony Harris,Monroe,Louisiana,US,,,,1967,5,13,,,
Kurk Lee,Baltimore,Maryland,US,,,,1967,6,3,,,
Dana Barros,Boston,Massachusetts,US,,,,1967,4,13,,,
B. J. Armstrong,Detroit,Michigan,US,,,,1967,9,9,,,
Loy Vaught,Grand Rapids,Michigan,US,,,,1967,2,27,,,
Negele Knight,Detroit,Michigan,US,,,,1967,3,6,,,
Steve Scheffler,Grand Rapids,Michigan,US,,,,1967,9,3,,,
Terry Mills,Romulus,Michigan,US,,,,1967,12,21,,,
Alec Kessler,Minneapolis,Minnesota,US,Gulf Breeze,Florida,US,1967,1,13,2007,10,13
Mark Randall,Edina,Minnesota,US,,,,1967,9,30,,,
Dyron Nix,Meridian,Mississippi,US,Atlanta,Georgia,US,1967,2,11,2013,12,15
Gerald Glass,Greenwood,Mississippi,US,,,,1967,11,12,,,
Mike Higgins,Grand Island,Nebraska,US,,,,1967,2,17,,,
Greg Anthony,Las Vegas,Nevada,US,,,,1967,11,15,,,
Chris Gatling,Elizabeth,New Jersey,US,,,,1967,9,3,,,
Derrick Chievous,New York City,New York,US,,,,1967,7,3,,,
John Morton,The Bronx,New York,US,,,,1967,5,18,,,
Brian Howard,Winston-Salem,North Carolina,US,,,,1967,10,19,,,
Byron Dinkins,Charlotte,North Carolina,US,,,,1967,6,15,,,
Tony Dawson,Kinston,North Carolina,US,,,,1967,8,25,,,
Les Jepsen,Bowbells,North Dakota,US,,,,1967,6,24,,,
Alan Ogg,Lancaster,Ohio,US,Birmingham,Alabama,US,1967,7,5,2009,11,1
Melvin Newbern,Toledo,Ohio,US,,,,1967,6,11,,,
Stacey King,Lawton,Oklahoma,US,,,,1967,1,29,,,
Doug West,Altoona,Pennsylvania,US,,,,1967,5,27,,,
Paul Graham,Philadelphia,Pennsylvania,US,,,,1967,11,28,,,
Doug Roth,Knoxville,Tennessee,US,,,,1967,8,24,,,
Sylvester Gray,Millington,Tennessee,US,,,,1967,7,8,,,
Mookie Blaylock,Garland,Texas,US,,,,1967,3,20,,,
Pat Durham,Dallas,Texas,US,,,,1967,3,10,,,
Skeeter Henry,Dallas,Texas,US,,,,1967,12,8,,,
Josh Grant,Salt Lake City,Utah,US,,,,1967,8,7,,,
Terry Davis,Danville,Virginia,US,,,,1967,6,17,,,
Tony Massenburg,Sussex,Virginia,US,,,,1967,7,31,,,
Dave Jamerson,Clarksburg,West Virginia,US,,,,1967,8,13,,,
Patrick Eddie,Milwaukee,Wisconsin,US,,,,1967,12,27,,,
Ian Lockhart,Nassau,,BS,,,,1967,6,25,,,
Dino Rađa,Split,,HR,,,,1967,4,24,,,
Gundars Vētra,Ventspils,,LV,,,,1967,5,22,,,
Aleksandar Đorđević,Belgrade,,RS,,,,1967,8,26,,,
Lloyd Daniels,,,US,,,,1967,9,4,,,
Michael Curry,Anniston,Alabama,US,,,,1968,8,22,,,
Sean Elliott,Tucson,Arizona,US,,,,1968,2,2,,,
Antonio Davis,Pine Bluff,Arkansas,US,,,,1968,10,31,,,
Derek Strong,Los Angeles,California,US,,,,1968,2,9,,,
Elden Campbell,Los Angeles,California,US,,,,1968,7,23,,,
Gary Payton,Oakland,California,US,,,,1968,7,23,,,
Greg Foster,Oakland,California,US,,,,1968,10,3,,,
Jud Buechler,San Diego,California,US,,,,1968,6,19,,,
Scott Williams,Hacienda Heights,California,US,,,,1968,3,21,,,
Stacey Augmon,Pasadena,California,US,,,,1968,8,1,,,
Stephen Thompson,Los Angeles,California,US,,,,1968,12,2,,,
Trevor Wilson,Los Angeles,California,US,,,,1968,3,16,,,
Tharon Mayes,New Haven,Connecticut,US,,,,1968,9,9,,,
Dwayne Schintzius,Brandon,Florida,US,Tampa,Florida,US,1968,10,14,2012,4,15
Chris Corchiani,Coral Gables,Florida,US,,,,1968,3,28,,,
Dee Brown,Jacksonville,Florida,US,,,,1968,11,29,,,
Travis Mays,Ocala,Florida,US,,,,1968,6,19,,,
Brian Oliver,Chicago,Illinois,US,,,,1968,6,1,,,
Kendall Gill,Chicago,Illinois,US,,,,1968,5,25,,,
Marcus Liberty,Chicago,Illinois,US,,,,1968,10,27,,,
Nick Anderson,Chicago,Illinois,US,,,,1968,1,20,,,
Randy Brown,Chicago,Illinois,US,,,,1968,5,22,,,
Reggie Jordan,Chicago,Illinois,US,,,,1968,1,26,,,
Brett Szabo,Postville,Iowa,US,,,,1968,2,1,,,
Steve Henson,Junction City,Kansas,US,,,,1968,2,2,,,
Felton Spencer,Louisville,Kentucky,US,,,,1968,1,5,,,
Stephen Bardo,Henderson,Kentucky,US,,,,1968,4,5,,,
David Benoit,Lafayette,Louisiana,US,,,,1968,5,9,,,
Larry Robinson,Bossier City,Louisiana,US,,,,1968,1,11,,,
Dennis Scott,Hagerstown,Maryland,US,,,,1968,9,5,,,
Rodney Monroe,Baltimore,Maryland,US,,,,1968,4,16,,,
Thomas Jordan,Baltimore,Maryland,US,,,,1968,5,23,,,
Cedric Ball,Worcester,Massachusetts,US,,,,1968,4,16,,,
Sean Higgins,Detroit,Michigan,US,,,,1968,12,30,,,
Willie Burton,Detroit,Michigan,US,,,,1968,5,26,,,
Kevin Lynch,Bloomington,Minnesota,US,,,,1968,12,24,,,
Anthony Bonner,St. Louis,Missouri,US,,,,1968,6,8,,,
Eric Murdock,Somerville,New Jersey,US,,,,1968,6,14,,,
Tate George,Newark,New Jersey,US,,,,1968,5,29,,,
Chucky Brown,New York City,New York,US,,,,1968,2,29,,,
Dan O'Sullivan,The Bronx,New York,US,,,,1968,3,3,,,
Duane Causwell,Queens,New York,US,,,,1968,5,31,,,
James Blackwell,Mount Kisco,New York,US,,,,1968,2,25,,,
Marty Conlon,The Bronx,New York,US,,,,1968,1,19,,,
Walter Palmer,Ithaca,New York,US,,,,1968,10,23,,,
Darrell Armstrong,Gastonia,North Carolina,US,,,,1968,6,22,,,
Reggie Hanson,Charlotte,North Carolina,US,,,,1968,10,6,,,
Tyrone Hill,Cincinnati,Ohio,US,,,,1968,3,19,,,
Brent Price,Shawnee,Oklahoma,US,,,,1968,12,8,,,
Emanual Davis,Philadelphia,Pennsylvania,US,,,,1968,8,27,,,
Larry Stewart,Philadelphia,Pennsylvania,US,,,,1968,8,21,,,
